Id,IsCancelled,PreviousBookingsNotCancelled,PreviousCancellations,TotalSpecialRequests,BookingChanges,StaysWeekendNights,StaysWeekNights
47395,1,0,0,0,0,2,2
8221,0,0,0,0,0,0,4
42141,0,0,0,1,0,0,3
30955,0,0,0,1,0,0,2
112232,0,0,0,1,2,2,0
89264,0,0,0,1,0,0,1
18492,1,0,1,1,1,0,2
55359,1,0,0,0,0,0,2
84291,0,0,0,2,0,0,2
39944,0,0,0,1,0,0,3
112232,0,0,0,1,2,2,0
89264,0,0,0,1,0,0,1
18492,1,0,1,1,1,0,2
55359,1,0,0,0,0,0,2
84291,0,0,0,2,0,0,2
39944,0,0,0,1,0,0,3
114365,0,0,0,2,0,1,3
33146,0,0,0,0,0,2,5
21705,0,0,0,1,1,2,4
70523,1,0,0,0,0,0,4
22354,0,0,0,2,0,0,4
61223,1,0,0,0,1,1,5
27995,0,0,0,0,0,0,1
38381,0,0,0,2,0,2,4
110970,0,0,0,1,0,0,1
53778,1,0,0,1,0,2,8
4908,1,0,0,0,0,2,5
33361,0,0,0,1,0,1,2
80560,0,0,0,1,0,1,1
32845,0,0,0,0,0,2,4
56128,1,0,0,3,0,1,3
41012,0,0,0,2,0,0,1
19930,0,0,0,0,0,0,2
100840,0,0,0,1,0,0,2
47019,1,0,0,0,0,2,1
35070,0,0,0,0,0,2,5
9783,1,0,0,2,0,2,1
8203,1,0,0,0,0,0,4
40266,0,0,0,0,0,2,2
51654,1,0,0,0,0,0,3
53100,1,0,0,2,0,0,1
103902,0,0,0,0,3,1,0
106584,0,0,0,0,0,0,2
86669,0,0,0,1,0,1,2
9261,1,0,0,1,0,1,1
93631,0,0,0,0,0,2,3
42278,0,0,0,0,0,0,2
3646,0,0,0,0,0,0,4
62580,1,0,0,0,0,0,2
116861,0,0,0,1,0,1,4
52090,0,0,0,1,0,0,3
82072,0,7,1,0,0,1,0
27754,0,0,0,1,0,1,3
12708,1,0,0,0,0,2,5
101167,0,0,0,0,2,0,3
93584,0,19,0,2,0,1,1
117022,0,0,0,1,0,1,0
8131,0,0,0,0,1,2,5
90517,0,0,0,1,0,0,2
73003,1,0,0,0,0,0,1
90975,0,0,0,2,0,0,3
10396,1,0,0,0,0,0,3
47476,1,0,0,0,0,0,2
51929,1,0,0,0,0,0,1
61020,1,0,0,1,0,0,1
13334,1,0,0,0,0,2,5
45235,0,0,0,1,2,1,3
46926,1,0,0,1,0,1,2
72211,1,0,0,2,0,0,2
1461,1,0,0,0,0,2,5
44802,0,0,0,0,1,0,3
73492,1,0,1,0,0,0,2
87047,0,0,0,0,0,0,0
52218,1,0,0,1,1,2,2
66852,1,0,0,0,0,0,2
8529,1,0,0,0,0,1,3
26018,0,0,0,0,1,2,5
71918,1,0,0,0,0,1,2
93315,0,0,0,0,0,0,1
83824,0,0,0,0,0,0,2
101613,0,0,0,1,0,0,4
84045,0,0,0,0,1,2,2
12714,1,0,0,0,0,3,6
22757,0,0,0,0,0,0,1
116134,0,0,0,0,0,1,0
71486,1,0,0,1,2,2,3
12008,1,0,0,0,0,2,5
109945,0,0,0,1,0,0,1
47278,1,0,0,1,0,2,5
86131,0,0,0,0,0,0,3
27095,0,0,0,0,0,2,2
113084,0,0,0,1,0,0,1
67470,1,0,0,0,0,1,1
5079,1,0,0,0,0,1,2
87037,0,0,0,0,0,0,1
85614,1,5,0,1,0,0,1
97668,0,0,0,1,0,2,1
16354,0,0,0,1,0,3,7
76071,0,59,6,2,0,0,3
117275,0,0,0,1,0,0,3
49427,1,0,0,0,0,2,3
40489,0,0,0,0,0,0,2
35725,0,0,0,0,0,2,5
71941,1,0,0,0,0,1,4
75587,1,0,1,0,0,2,1
74561,1,0,1,0,0,0,2
104921,0,0,0,0,0,0,2
115927,0,0,0,2,0,0,2
98569,0,0,0,2,0,2,5
24002,0,0,0,1,0,0,1
102997,0,0,0,1,0,1,2
14155,0,0,0,0,1,1,0
65612,1,0,0,2,0,2,3
59311,1,0,0,0,0,1,3
57338,1,0,0,0,0,0,3
45825,1,0,0,0,0,2,1
94407,0,0,0,2,0,0,1
74510,1,0,1,0,0,0,2
17705,0,0,0,0,0,0,1
101265,0,0,0,1,0,0,2
77166,0,0,0,2,0,1,3
52260,1,0,0,0,0,0,3
8308,1,0,0,0,0,2,4
29462,0,0,0,0,1,1,5
11466,1,0,0,1,0,2,5
71067,1,0,0,0,0,1,3
23281,0,0,0,0,0,2,5
6757,1,0,0,1,0,2,5
20198,0,0,0,0,0,2,1
96742,0,0,0,0,0,0,2
50518,1,0,0,0,0,1,1
61126,1,0,0,0,0,4,6
19449,0,0,0,0,0,1,0
117938,0,0,0,2,1,1,1
11489,1,0,0,0,0,2,3
25395,0,0,0,1,0,3,5
58240,1,0,0,1,0,2,3
29909,0,0,0,2,0,2,4
49882,1,0,0,0,0,1,2
58364,1,0,0,0,0,0,2
57847,1,0,0,0,0,0,1
14588,1,0,1,0,0,1,1
40034,0,0,0,0,0,0,2
71123,1,0,0,0,0,0,1
19496,0,0,0,0,0,0,2
72831,1,0,0,1,0,0,3
32595,0,0,0,0,1,1,3
77550,1,0,1,2,0,2,4
66763,1,0,0,0,4,0,2
63884,1,0,0,0,0,2,1
13851,0,2,0,0,1,0,1
68316,1,0,0,0,0,0,1
71420,1,0,0,0,0,0,2
28306,0,0,0,0,0,0,1
7859,0,0,0,0,0,2,5
34106,0,0,0,1,2,1,3
39372,0,0,0,3,0,0,4
65311,1,0,0,0,0,1,3
54564,1,0,0,0,0,2,1
29774,0,0,0,1,0,1,2
26442,0,0,0,1,0,2,2
83583,0,0,0,0,0,2,5
27793,0,0,0,0,0,2,5
96460,0,0,0,1,0,1,0
211,0,0,0,1,0,0,4
79958,0,0,0,0,1,0,2
44343,1,0,0,0,0,0,2
101633,0,0,0,0,0,0,1
13822,0,1,0,1,1,4,9
93415,0,0,0,2,0,2,5
92418,0,0,0,1,0,0,2
53990,1,0,0,0,0,0,2
60079,1,0,0,1,0,1,2
88477,0,0,0,0,1,1,1
30795,0,0,0,1,0,2,1
36279,0,0,0,0,0,0,1
102121,0,0,0,1,1,2,1
10517,1,0,0,1,0,0,1
22879,0,0,0,0,0,2,5
98496,0,0,0,2,0,1,3
37720,0,0,0,0,0,2,4
35140,0,0,0,1,0,1,1
68746,1,0,0,0,0,0,2
110161,0,0,0,0,1,2,2
97338,0,0,0,1,0,0,1
25784,0,0,0,0,0,2,5
5446,1,0,0,0,0,2,5
25380,0,0,0,0,0,0,3
50969,1,0,0,0,2,2,1
96405,0,0,0,1,1,1,1
48081,1,0,0,0,0,1,1
98765,0,0,0,0,0,0,2
94803,0,0,0,2,0,0,4
78602,1,0,1,0,0,0,3
54046,1,0,0,1,0,0,1
11386,1,0,0,2,2,0,1
21500,0,6,1,0,0,0,1
94069,0,0,0,0,0,1,0
97282,0,0,0,2,0,0,1
13106,1,0,0,2,0,2,4
107599,0,0,0,1,0,0,3
95632,0,3,0,0,0,0,2
22450,0,0,0,0,0,0,1
73419,1,0,1,0,0,0,2
32004,0,0,0,1,0,1,2
89710,0,0,0,1,0,1,2
35983,0,0,0,1,0,2,5
46512,1,0,0,0,0,0,4
88273,0,0,0,0,0,0,4
35857,0,0,0,0,0,4,10
95830,0,0,0,1,0,0,1
73938,1,0,1,0,0,1,1
72650,1,0,0,1,0,1,2
16105,0,0,0,2,1,0,3
76368,0,0,0,3,0,3,9
20455,0,0,0,2,0,1,3
54204,1,0,0,0,0,0,4
21428,0,0,0,0,0,1,0
98454,0,0,0,2,0,2,5
13993,0,2,0,2,0,0,2
116037,0,0,0,0,1,1,1
68018,1,0,0,0,0,1,2
114631,0,0,0,1,0,3,5
32594,0,0,0,0,0,1,3
88405,0,0,0,0,0,1,0
25879,0,0,0,0,0,1,1
108021,0,0,0,1,0,2,4
76552,1,0,1,2,0,0,4
54337,0,0,0,1,0,1,2
47685,1,0,0,0,0,2,2
36989,0,0,0,1,0,2,8
86986,0,0,0,0,0,0,1
48750,1,0,0,0,0,0,1
27240,0,0,0,1,0,2,5
115115,0,0,0,1,0,2,0
83725,0,0,0,1,0,1,2
35127,0,0,0,0,0,0,4
95568,0,0,0,0,0,2,2
44556,0,0,0,1,0,0,4
5396,1,0,0,0,0,2,5
37779,0,0,0,1,0,0,4
47452,1,0,0,0,1,0,2
100292,0,0,0,0,0,2,3
9177,1,0,0,0,0,2,1
103882,0,0,0,0,0,1,2
50818,1,0,0,0,1,0,1
34237,0,0,0,2,0,0,3
93923,0,0,0,1,0,0,3
100291,0,0,0,2,1,1,3
63748,1,0,0,0,0,0,2
36526,0,0,0,2,1,2,3
114203,0,0,0,0,0,0,1
19118,0,0,0,1,0,2,2
23289,0,0,0,0,0,2,3
51415,1,0,0,0,0,2,1
107276,0,0,0,2,0,1,3
111787,0,0,0,1,0,1,1
89176,0,0,0,1,0,2,4
43316,1,0,0,0,0,2,3
38255,0,0,0,0,0,2,2
72590,1,0,0,1,0,0,2
99813,0,0,0,0,0,1,3
34252,0,0,0,0,1,2,6
48300,1,0,0,1,0,2,1
101340,0,0,0,3,0,1,3
107496,0,0,0,2,0,0,3
63177,1,0,0,0,0,0,1
110389,0,0,0,2,0,0,4
55066,1,0,0,0,0,0,2
41260,0,0,0,1,0,0,2
60943,1,0,0,0,0,2,3
16484,0,0,0,0,0,1,3
81541,0,0,0,0,0,2,2
100349,0,0,0,0,0,0,2
32927,0,0,0,0,0,2,5
84921,0,0,0,1,0,0,3
64400,1,0,0,0,0,1,4
54235,1,0,0,0,0,0,2
95881,0,0,0,1,0,0,4
65476,1,0,0,0,0,1,2
72389,1,0,0,0,0,2,3
92942,0,0,0,1,0,0,2
9750,1,0,0,0,0,1,0
44428,0,0,0,0,0,0,2
38740,0,0,0,1,1,2,4
34982,0,0,0,0,0,0,1
88776,0,0,0,1,0,0,4
20639,0,0,0,0,0,0,3
6233,1,0,0,0,0,2,6
18841,0,1,0,1,0,0,1
97748,0,0,0,1,0,2,3
74019,1,0,1,0,0,2,0
29573,0,0,0,1,0,0,1
3364,1,0,0,0,0,2,1
12267,1,0,0,0,0,2,5
96439,0,0,0,2,0,1,0
55387,1,0,0,0,0,2,3
107136,0,0,0,2,0,0,3
15801,0,0,0,0,0,2,5
51427,1,0,0,0,0,2,2
16243,0,0,0,0,0,0,1
77625,1,0,1,0,0,0,1
62441,1,0,0,0,0,2,0
52,0,0,0,0,0,0,1
93527,0,0,0,1,0,1,1
118303,0,0,0,0,0,0,2
95159,0,0,0,2,0,2,3
104659,0,0,0,0,0,0,3
56147,1,0,0,0,1,0,4
40032,0,0,0,0,0,1,3
40088,1,0,0,0,0,0,3
110959,0,0,0,0,0,0,4
62667,1,0,0,1,0,1,1
50147,1,0,0,0,0,1,1
44115,1,0,0,0,0,1,1
84112,0,0,0,0,0,0,1
61072,1,0,0,1,0,2,2
114572,0,0,0,0,0,1,0
96362,0,0,0,1,0,0,2
1673,0,0,0,0,0,0,1
93938,0,0,0,2,0,0,2
49702,0,0,0,0,0,2,3
89625,0,0,0,1,2,0,4
81740,1,0,1,0,0,0,3
72559,1,0,0,0,0,0,4
73816,1,0,1,0,0,1,1
91604,0,0,0,1,0,0,5
95640,0,0,0,3,0,2,1
26337,0,0,0,1,1,1,2
84086,0,0,0,0,1,2,3
86086,0,0,0,1,0,0,2
10547,1,0,0,0,0,0,2
75968,0,0,0,0,0,0,1
68835,1,0,0,0,0,0,4
106840,0,0,0,1,0,1,0
62845,1,0,0,0,0,2,0
67261,1,0,0,0,0,0,1
67052,1,0,0,0,0,2,1
38059,0,0,0,0,0,6,16
112388,0,0,0,1,0,2,3
78909,0,0,0,1,0,0,2
69760,1,0,0,0,0,1,2
17975,0,0,0,1,1,0,2
111194,0,0,0,0,0,2,1
22402,0,0,0,0,0,1,3
103049,0,0,0,2,0,0,2
85984,0,0,0,1,0,2,3
28576,0,0,0,0,1,0,3
52491,0,0,0,1,0,2,5
73082,1,0,1,0,0,0,2
26630,0,0,0,1,0,1,0
97673,0,0,0,1,0,1,1
64679,1,0,0,0,0,0,2
83019,0,0,0,1,0,1,1
100896,0,0,0,1,0,1,2
38264,0,0,0,0,0,1,0
75953,0,0,0,0,0,0,1
82229,1,0,1,0,0,0,2
80547,0,0,0,0,0,1,2
2146,0,0,0,0,0,2,2
92542,0,0,0,2,1,1,3
42427,1,0,0,0,0,2,1
104770,0,0,0,0,0,1,1
40302,0,0,0,2,0,2,5
65505,1,0,0,0,0,2,2
69341,1,0,0,0,0,0,3
116492,0,0,0,2,0,0,1
111826,0,0,0,2,0,0,2
109111,0,0,0,1,0,1,3
2861,0,0,0,0,0,0,1
117976,0,0,0,2,0,1,1
60278,1,0,0,2,0,0,2
117435,0,0,0,0,0,2,1
108937,0,0,0,5,0,2,3
90593,0,0,0,1,0,0,3
95102,0,0,0,0,2,1,1
115261,0,0,0,1,0,0,2
11672,1,0,0,0,0,2,5
33131,0,0,0,3,1,2,5
48876,1,0,0,0,0,0,3
85538,0,0,0,0,0,1,0
90423,0,0,0,1,0,0,2
20748,0,0,0,0,0,1,2
81307,1,0,1,0,0,0,1
115679,0,0,0,1,0,2,5
38329,0,0,0,1,2,2,3
22716,0,0,0,0,0,1,1
9308,1,0,0,1,0,1,5
7192,1,0,0,0,0,2,0
116269,0,0,0,0,1,1,2
30262,0,0,0,1,0,0,1
115136,0,0,0,1,0,2,1
51465,1,0,0,0,0,1,2
78139,0,0,0,0,0,0,2
55069,1,0,0,2,0,0,2
24569,0,1,0,0,2,4,8
47664,1,0,0,0,0,2,2
104052,0,0,0,0,0,0,3
36810,0,0,0,0,0,4,10
3248,0,0,0,1,0,0,3
50760,1,0,0,0,0,0,2
40759,1,0,0,0,0,2,2
104567,0,0,0,0,0,2,4
40705,0,0,0,0,1,0,2
94313,0,0,0,0,0,0,1
64888,1,0,0,0,2,0,5
111313,0,0,0,4,0,2,2
79521,0,1,1,0,1,1,0
24488,0,0,0,2,5,1,2
13943,0,2,0,0,0,0,1
50796,1,0,0,0,0,1,3
81561,1,0,1,0,0,1,2
13007,1,0,0,1,2,1,4
40568,1,0,0,0,0,0,2
92570,0,0,0,2,0,2,1
62995,1,0,0,0,0,0,2
115462,0,0,0,1,0,1,4
57442,1,0,0,0,0,1,4
40848,0,0,0,0,0,2,2
110139,0,0,0,0,0,2,1
59990,1,0,0,2,0,0,2
57162,1,0,0,0,0,2,3
58780,1,0,0,0,0,0,2
56538,1,0,0,3,0,0,1
74975,1,0,1,0,0,2,2
105574,0,0,0,0,0,2,2
17520,0,0,0,0,0,0,1
112369,0,0,0,1,0,2,2
111059,0,0,0,1,0,0,4
117721,0,0,0,1,0,0,4
98683,0,0,0,1,0,1,1
50918,1,0,0,0,0,0,1
88044,0,0,0,0,0,0,1
108998,0,0,0,2,0,0,3
27340,0,0,0,0,0,2,3
100219,0,0,0,1,0,2,2
91120,0,0,0,1,0,0,2
10224,1,0,0,2,0,2,1
5226,1,0,0,0,0,2,2
94224,0,0,0,0,3,0,2
56796,1,0,0,0,0,1,1
72362,1,0,0,0,0,2,1
18812,0,0,0,1,0,0,0
31597,0,0,0,0,1,1,2
27657,0,0,0,2,0,1,3
96828,0,0,0,0,0,0,4
69000,1,0,0,0,0,1,1
104227,0,0,0,1,0,2,2
25003,0,0,0,3,0,1,5
3542,1,0,0,0,0,2,5
57193,1,0,0,0,0,2,1
73461,1,0,1,0,0,0,2
17502,0,0,0,1,1,0,1
86355,0,0,0,1,0,0,1
12105,1,0,0,2,0,2,5
54203,1,0,0,0,0,0,3
5242,1,0,0,0,0,2,2
31588,0,0,0,0,1,1,2
55720,1,0,0,0,0,2,2
98869,0,0,0,2,0,1,3
90037,0,0,0,1,0,0,2
64043,1,0,0,0,0,0,2
98520,0,0,0,0,0,1,2
15815,0,0,0,1,1,2,4
69063,1,0,0,0,0,2,2
21863,0,0,0,0,0,2,5
101637,0,0,0,1,1,0,3
102487,0,0,0,1,0,2,1
31076,0,0,0,1,0,0,1
108462,0,0,0,0,0,0,2
47756,1,0,0,0,0,0,3
81232,1,0,1,0,0,0,3
106893,0,0,0,0,0,1,1
36622,0,0,0,2,0,2,5
90339,0,0,0,1,0,2,1
106907,0,0,0,1,0,0,1
19940,0,0,0,1,0,2,5
107955,0,0,0,2,0,0,1
100855,0,0,0,1,0,0,4
61409,1,0,0,0,0,2,3
22440,0,0,0,3,0,2,6
69234,1,0,0,0,0,0,2
96254,0,0,0,1,0,0,1
115245,0,0,0,0,1,0,1
13211,1,0,0,0,0,4,10
77786,0,0,0,0,0,0,3
118564,0,0,0,0,1,1,3
60544,1,0,0,0,1,1,1
87125,0,0,0,0,1,2,1
76600,1,0,1,0,0,2,0
35416,0,0,0,0,0,0,5
67047,1,0,0,0,0,2,1
64768,1,0,0,0,0,2,5
11930,1,0,0,2,6,0,2
104672,0,0,0,0,2,0,2
59684,1,0,0,0,0,1,2
37883,0,0,0,3,0,2,7
98512,0,0,0,1,0,1,0
96861,0,0,0,2,0,0,2
6909,1,0,0,0,0,0,2
42422,0,0,0,0,0,2,2
104477,0,0,0,1,0,1,0
102170,0,0,0,1,0,2,2
38577,0,0,0,2,0,2,7
25245,0,0,0,1,0,4,10
53477,1,0,0,1,0,0,1
6059,1,0,0,1,0,0,3
112939,0,0,0,3,0,0,1
117285,0,0,0,1,0,0,2
70424,1,0,0,0,0,2,5
64466,1,0,0,2,0,0,2
108826,0,0,0,0,0,2,1
23093,0,0,0,1,0,0,4
23349,0,0,0,0,0,2,5
103585,0,0,0,0,0,1,0
17656,0,0,0,0,4,0,2
52758,0,0,0,1,0,2,2
90713,0,0,0,0,0,1,2
37310,0,0,0,0,0,1,0
24196,0,0,0,0,0,0,1
33413,0,0,0,1,0,0,2
2502,0,0,0,0,0,1,4
10374,1,0,0,1,0,0,3
59061,1,0,0,1,0,1,4
57171,1,0,0,0,0,1,1
55611,1,0,0,2,1,0,3
4607,0,0,0,0,1,1,3
8437,1,0,0,0,0,6,15
89122,0,0,0,1,0,0,1
21096,0,0,0,0,0,0,1
31908,0,0,0,1,0,0,1
24273,0,0,0,0,0,1,2
17754,0,0,0,0,2,7,15
5615,1,0,0,0,0,0,2
59754,1,0,0,0,0,1,3
25491,0,0,0,0,0,2,7
4750,1,0,0,0,0,2,5
69108,1,0,0,1,0,1,3
103954,0,0,0,0,1,0,2
45418,1,0,0,0,0,2,1
5526,0,0,0,0,0,2,5
20922,0,0,0,0,0,1,1
89712,0,0,0,1,0,3,5
89740,0,0,0,0,0,3,5
88885,0,0,0,1,0,1,1
50109,0,0,0,1,0,1,2
3955,1,0,0,0,0,0,2
64857,1,0,0,0,0,0,2
51114,1,0,0,0,0,0,2
8393,1,0,0,0,0,1,2
86495,0,0,0,1,2,0,3
30024,0,0,0,1,3,2,0
107953,0,0,0,1,0,2,3
27298,0,0,0,0,0,1,1
1662,1,0,0,2,0,0,4
95517,0,0,0,2,0,2,3
114135,0,0,0,1,1,2,0
59971,1,0,0,1,0,0,4
4740,0,0,0,0,0,0,2
114310,0,0,0,0,1,0,2
41704,0,0,0,0,0,2,3
112120,0,0,0,1,2,0,2
101609,0,0,0,2,0,1,4
37866,0,0,0,3,1,2,5
12360,1,0,0,1,0,2,4
15113,0,0,0,0,0,1,2
59940,1,0,0,0,0,0,4
99718,0,0,0,1,0,0,1
14079,0,3,1,1,0,0,1
37817,0,0,0,1,0,2,5
99245,0,0,0,1,0,2,2
14502,1,0,1,1,0,4,5
54526,1,0,0,0,0,2,1
58109,1,0,0,0,0,2,1
13162,1,0,0,0,0,2,4
97045,0,0,0,0,1,2,1
79462,1,0,1,0,0,2,0
109562,0,0,0,0,0,1,3
58020,1,0,0,0,0,0,3
48983,1,0,0,2,0,2,5
5085,1,0,0,0,0,2,5
51781,1,0,0,0,0,2,2
8848,1,0,0,0,0,1,3
75150,1,0,1,0,0,2,2
91159,0,0,0,0,0,0,2
53623,1,0,0,0,0,2,0
90111,0,0,0,0,0,0,2
117743,0,0,0,2,0,0,4
32910,0,0,0,0,1,0,2
73555,1,0,1,0,0,0,2
46023,0,0,0,1,0,0,3
15313,0,0,0,0,0,2,4
3161,1,0,0,0,0,0,2
82289,1,0,1,0,0,0,2
90581,0,0,0,1,0,0,3
7240,1,0,0,0,0,0,3
28637,0,0,0,0,0,1,3
93611,0,0,0,3,0,2,1
91744,0,0,0,1,0,2,1
75133,1,0,1,0,0,2,2
3069,0,0,0,0,0,0,1
37689,0,0,0,3,0,0,1
52911,1,0,0,0,0,0,2
65768,1,0,0,0,0,0,4
47887,0,0,0,0,1,1,3
107456,0,0,0,3,0,2,2
65685,1,0,0,0,0,1,1
30519,0,0,0,1,0,2,3
74479,1,0,1,0,0,1,1
94241,0,0,0,1,0,0,3
74005,1,0,1,0,0,1,1
69751,1,0,0,0,0,1,2
90943,0,0,0,0,0,0,1
65664,1,0,0,0,0,2,1
42436,0,0,0,2,0,2,2
10260,1,0,0,0,1,0,2
46455,1,0,0,1,0,1,1
38669,0,0,0,0,2,2,5
1653,0,0,0,1,17,13,33
7137,1,0,0,0,0,1,4
101185,0,0,0,0,0,0,4
106895,0,0,0,0,2,0,1
80097,1,0,1,0,0,1,1
92171,0,1,0,2,0,0,1
84336,0,0,0,0,0,1,0
102919,0,0,0,1,0,0,1
31969,0,0,0,1,0,1,2
66325,1,0,0,0,0,1,4
4389,1,0,0,0,0,0,2
23937,0,0,0,0,2,2,4
33921,0,0,0,0,0,1,0
7354,1,0,0,1,1,1,4
85783,0,0,0,0,1,0,3
80269,1,0,0,0,0,0,1
10123,1,0,0,0,0,2,3
71077,1,0,0,0,0,1,5
34266,0,0,0,1,0,2,5
112,0,0,0,1,0,2,6
10253,1,0,0,1,0,1,2
77127,0,0,0,0,0,0,2
79639,1,0,1,0,0,0,2
86471,0,0,0,0,0,0,1
73233,1,0,1,0,0,0,2
112239,0,0,0,1,0,2,1
28137,0,0,0,0,0,0,0
25208,0,0,0,2,1,4,6
24773,0,0,0,3,0,0,2
7951,1,0,0,0,0,0,3
79890,0,0,0,1,0,2,1
114217,0,0,0,0,0,0,1
81029,1,0,1,0,0,0,4
96310,0,0,0,0,0,0,3
35398,0,0,0,1,0,1,5
36364,0,1,0,1,0,1,0
42623,0,0,0,2,0,0,1
69425,1,0,0,0,0,0,2
80186,1,0,1,0,1,0,1
88397,0,0,0,0,0,1,0
95252,0,17,1,1,0,0,3
117066,0,0,0,1,0,2,1
42262,0,0,0,0,0,0,2
43212,0,0,0,0,0,2,2
22125,0,1,0,0,3,0,4
67499,1,0,0,0,0,2,2
30009,0,0,0,0,0,1,3
113941,0,0,0,0,0,1,5
78371,0,0,0,0,0,1,0
5177,1,0,0,0,0,2,5
23957,0,0,0,2,1,1,1
50621,0,0,0,1,1,1,3
54495,1,0,0,0,0,1,2
57647,1,0,0,0,0,1,0
105566,0,0,0,1,0,2,3
118592,0,0,0,0,0,1,3
111602,0,0,0,1,0,1,1
110313,0,0,0,0,0,1,3
11985,1,0,0,0,1,1,0
26376,0,0,0,0,0,2,3
53531,1,0,0,0,0,0,3
71170,1,0,0,2,0,2,4
23243,0,9,0,0,0,0,2
87097,0,0,0,2,0,1,2
33415,0,0,0,1,0,0,1
102342,0,0,0,0,2,0,3
106508,0,0,0,1,0,2,2
28296,0,0,0,0,1,0,1
111705,0,0,0,1,0,2,1
111861,0,8,0,1,3,0,2
17220,0,0,0,0,0,2,5
104903,0,0,0,0,0,0,3
108050,0,0,0,0,0,0,1
15656,0,0,0,1,0,3,5
65464,1,0,0,0,0,0,2
75714,0,0,0,0,0,0,2
73326,1,0,1,0,0,0,2
110555,0,0,0,2,0,1,2
25173,0,0,0,1,0,0,1
24873,0,0,0,0,0,2,5
104693,0,0,0,0,0,0,1
89009,0,0,0,2,0,1,0
68105,1,0,0,0,0,2,1
107362,0,0,0,0,0,2,1
96678,0,0,0,2,0,1,2
27518,0,0,0,1,0,2,1
8865,1,0,0,0,0,0,2
22419,0,0,0,1,0,1,0
12817,1,0,0,0,0,4,10
11818,1,0,0,0,0,2,5
92806,0,0,0,1,0,0,2
36516,0,0,0,0,0,0,1
14419,0,1,0,0,1,0,1
24459,0,0,0,1,0,2,5
108555,0,0,0,1,0,1,4
73207,1,0,1,0,0,0,2
109068,0,0,0,0,0,0,3
22175,0,0,0,1,0,2,5
28862,0,0,0,1,1,2,5
105832,0,0,0,2,0,0,2
37421,0,0,0,1,0,0,1
87501,0,0,0,0,0,1,3
114750,0,0,0,0,0,0,2
85814,0,0,0,1,2,0,1
101670,0,0,0,1,0,0,4
53584,1,0,0,1,2,2,2
50366,1,0,0,0,0,0,1
2820,0,0,0,0,1,1,1
103491,0,0,0,3,0,2,3
82597,0,0,0,0,1,2,1
3784,0,0,0,1,0,0,4
37272,0,0,0,0,0,2,8
10527,1,0,0,1,0,2,5
59436,1,0,0,0,0,0,1
29731,0,0,0,1,0,0,1
50930,1,0,0,1,0,1,1
32122,0,0,0,0,0,0,4
69555,1,0,0,0,0,2,3
3991,0,0,0,0,1,0,2
83156,0,0,0,1,0,2,5
10246,1,0,0,0,0,2,1
409,0,0,0,0,0,2,4
35006,0,0,0,0,3,2,4
117733,0,0,0,3,0,0,2
47757,1,0,0,0,0,0,3
34159,0,0,0,2,0,2,5
67844,1,0,0,1,0,1,3
72247,1,0,0,2,0,0,3
90924,0,0,0,1,0,0,2
11445,1,0,0,2,0,2,1
29491,0,0,0,0,1,2,5
36833,0,0,0,2,1,1,5
35929,0,0,0,0,0,3,6
37307,0,0,0,0,0,3,8
5978,1,0,0,1,0,2,3
114805,0,0,0,0,1,1,2
106490,0,0,0,0,0,2,3
56870,1,0,0,0,0,1,2
107906,0,0,0,0,0,2,2
44421,1,0,0,0,0,0,2
72972,1,0,0,0,0,1,2
48147,1,0,0,0,0,0,3
35145,0,0,0,1,0,1,1
98500,0,0,0,2,0,1,1
92141,0,0,0,3,0,2,1
99784,0,0,0,0,1,3,8
35805,0,0,0,1,0,2,5
67429,1,0,0,0,0,0,2
59963,1,0,0,0,0,0,4
34520,0,0,0,1,0,2,3
53541,1,0,0,1,0,1,3
86182,0,0,0,1,0,0,4
5992,0,0,0,2,0,2,5
41419,1,0,0,2,0,1,0
16606,0,0,0,0,1,1,1
62697,1,0,0,0,0,0,2
29338,0,0,0,1,0,2,6
8088,0,0,0,0,0,0,3
73619,1,0,1,0,0,2,1
54905,1,0,0,1,0,1,3
59605,1,0,0,0,0,1,2
44631,0,0,0,0,0,2,1
11236,1,0,0,0,0,0,4
95695,0,0,0,0,0,1,2
68416,1,0,0,0,0,0,2
59415,1,0,0,1,0,1,2
97533,0,0,0,3,1,1,1
18637,0,0,0,0,0,0,1
114531,0,0,0,0,0,1,0
50656,1,0,0,0,1,0,2
4934,1,0,0,0,0,2,5
66561,1,0,0,1,0,2,1
35101,0,0,0,0,1,2,5
31768,0,0,0,3,0,2,2
77678,0,18,3,0,0,0,1
31686,0,0,0,0,0,0,3
12790,1,0,0,3,0,2,5
99476,0,0,0,1,0,0,3
86678,0,0,0,1,0,1,2
76220,1,0,1,0,0,0,1
104188,0,0,0,0,0,3,5
109421,0,0,0,2,0,0,3
65979,1,0,0,0,0,2,1
1791,1,0,0,0,1,0,4
98337,0,0,0,2,0,0,2
33327,0,0,0,0,0,0,0
9833,1,0,0,1,0,2,5
84505,0,0,0,0,1,0,2
83901,0,0,0,1,0,0,3
14493,1,0,1,1,0,2,6
76648,0,0,0,0,0,1,2
101767,0,0,0,0,0,1,1
13495,1,0,0,0,0,1,3
61637,1,0,0,2,1,2,2
102933,0,0,0,2,0,2,1
28474,0,0,0,1,0,0,2
60214,1,0,0,0,0,0,2
50024,1,0,0,0,0,0,2
43588,0,0,0,0,0,0,2
105385,0,0,0,1,0,0,3
22101,0,0,0,0,0,0,2
